record_type,source_index,task,event,phase,start,end,start_exact_decimal,end_exact_decimal,parameter_start,parameter_end,mode,relay,endpoint_semantics
interval,90,Q3-010,4,交接,829.0684948941623,908.5768147050242,829.068494894162300000000000000,908.5768147050242,0.62138895328161,1,direct,,open; exact instants in boundary supplement
interval,91,Q3-010,5,爬升,908.5768147050242,938.2623514074982,908.5768147050242,938.2623514074982,0,1,direct,,open; exact instants in boundary supplement
interval,92,Q3-010,6,巡航,938.2623514074982,1027.8083765304073,938.2623514074982,1027.808376530407300000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.3518480665410639609254999051189713024577077965339321085144378864754975833180268330949029458571522222,direct,,open; exact instants in boundary supplement
interval,93,Q3-010,6,巡航,1027.8083765304073,1044.4757730620195,1027.808376530407300000000000000000000000000000000000000000000000000000000000000000000000000000000000,1044.475773062019500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3518480665410639609254999051189713024577077965339321085144378864754975833180268330949029458571522222,0.4173383128794317531473004285250170734388313546531217547891199695311071594695516000740382524625167824,direct,,open; exact instants in boundary supplement
interval,94,Q3-010,6,巡航,1044.4757730620195,1192.7643187004128,1044.475773062019500000000000000000000000000000000000000000000000000000000000000000000000000000000000,1192.7643187004128,0.4173383128794317531473004285250170734388313546531217547891199695311071594695516000740382524625167824,1,direct,,open; exact instants in boundary supplement
interval,95,Q3-010,7,下降,1192.7643187004128,1199.145500991033,1192.7643187004128,1199.145500991033000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1097504662138236458157062360700907413979780308781080059312563827737558166626821411174193617886048390,direct,,open; exact instants in boundary supplement
interval,96,Q3-010,7,下降,1199.145500991033,1231.0428534624386,1199.145500991033000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1231.042853462438600000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1097504662138236458157062360700907413979780308781080059312563827737558166626821411174193617886048390,0.6583555906700283868538179697612829093997744440236472876005691993987439287885692233303921381766834059,direct,,open; exact instants in boundary supplement
interval,97,Q3-010,7,下降,1231.0428534624386,1250.9069627433814,1231.042853462438600000000000000000000000000000000000000000000000000000000000000000000000000000000000,1250.9069627433814,0.6583555906700283868538179697612829093997744440236472876005691993987439287885692233303921381766834059,1,direct,,open; exact instants in boundary supplement
interval,98,Q3-011,1,爬升,360.0,408.45220336914065,360.00000000000000,408.45220336914065,0,1,direct,,open; exact instants in boundary supplement
interval,99,Q3-011,2,巡航,408.45220336914065,662.9541706620554,408.45220336914065,662.95417066205540,0,1,direct,,open; exact instants in boundary supplement
interval,100,Q3-011,3,下降,662.9541706620554,692.3316409266408,662.9541706620554,692.3316409266408000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.8246852824610565974549040008170005845072719836411899012694969910243393974931609595569566751134205540,direct,,open; exact instants in boundary supplement
interval,101,Q3-011,3,下降,692.3316409266408,698.5768147050242,692.3316409266408000000000000000000000000000000000000000000000000000000000000000000000000000000000000,698.5768147050242,0.8246852824610565974549040008170005845072719836411899012694969910243393974931609595569566751134205540,1,direct,,open; exact instants in boundary supplement
interval,102,Q3-011,4,交接,698.5768147050242,829.0684948941623,698.5768147050242,829.068494894162300000000000000,0,0.62138895328161,direct,,open; exact instants in boundary supplement
interval,103,Q3-011,4,交接,829.0684948941623,908.5768147050242,829.068494894162300000000000000,908.5768147050242,0.62138895328161,1,direct,,open; exact instants in boundary supplement
interval,104,Q3-011,5,爬升,908.5768147050242,938.2623514074982,908.5768147050242,938.2623514074982,0,1,direct,,open; exact instants in boundary supplement
interval,105,Q3-011,6,巡航,938.2623514074982,1027.8083765304073,938.2623514074982,1027.808376530407300000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.3518480665410639609254999051189713024577077965339321085144378864754975833180268330949029458571522222,direct,,open; exact instants in boundary supplement
interval,106,Q3-011,6,巡航,1027.8083765304073,1044.4757730620195,1027.808376530407300000000000000000000000000000000000000000000000000000000000000000000000000000000000,1044.475773062019500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3518480665410639609254999051189713024577077965339321085144378864754975833180268330949029458571522222,0.4173383128794317531473004285250170734388313546531217547891199695311071594695516000740382524625167824,direct,,open; exact instants in boundary supplement
interval,107,Q3-011,6,巡航,1044.4757730620195,1192.7643187004128,1044.475773062019500000000000000000000000000000000000000000000000000000000000000000000000000000000000,1192.7643187004128,0.4173383128794317531473004285250170734388313546531217547891199695311071594695516000740382524625167824,1,direct,,open; exact instants in boundary supplement
interval,108,Q3-011,7,下降,1192.7643187004128,1199.145500991033,1192.7643187004128,1199.145500991033000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1097504662138236458157062360700907413979780308781080059312563827737558166626821411174193617886048390,direct,,open; exact instants in boundary supplement
interval,109,Q3-011,7,下降,1199.145500991033,1231.0428534624386,1199.145500991033000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1231.042853462438600000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1097504662138236458157062360700907413979780308781080059312563827737558166626821411174193617886048390,0.6583555906700283868538179697612829093997744440236472876005691993987439287885692233303921381766834059,direct,,open; exact instants in boundary supplement
interval,110,Q3-011,7,下降,1231.0428534624386,1250.9069627433814,1231.042853462438600000000000000000000000000000000000000000000000000000000000000000000000000000000000,1250.9069627433814,0.6583555906700283868538179697612829093997744440236472876005691993987439287885692233303921381766834059,1,direct,,open; exact instants in boundary supplement
interval,111,Q3-G3-1,1,爬升,480.0,552.5017016601563,480.0000000000000,552.5017016601563,0,1,direct,,open; exact instants in boundary supplement
interval,112,Q3-G3-1,2,巡航,552.5017016601563,692.3316409266408,552.5017016601563,692.3316409266408000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2829979787708377598906897796824031676621429156907746257160188004958048470257310254528944483720962501,direct,,open; exact instants in boundary supplement
interval,113,Q3-G3-1,2,巡航,692.3316409266408,702.8400865854818,692.3316409266408000000000000000000000000000000000000000000000000000000000000000000000000000000000000,702.8400865854818000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2829979787708377598906897796824031676621429156907746257160188004958048470257310254528944483720962501,0.3042657337099832349810517068894159898599726979121090158997750135656002786132536989495896736807754269,direct,,open; exact instants in boundary supplement
interval,114,Q3-G3-1,2,巡航,702.8400865854818,705.783710461615,702.8400865854818000000000000000000000000000000000000000000000000000000000000000000000000000000000000,705.7837104616150092123933371222569731787666670759353364780537741867104657833388677770363363509910017,0.3042657337099832349810517068894159898599726979121090158997750135656002786132536989495896736807754269,0.3102232533340151846921019070897971821164564441762456605895912817592114999100408712492907005675616691,direct,,open; exact instants in boundary supplement
interval,115,Q3-G3-1,2,巡航,705.783710461615,815.7318461905618,705.7837104616150092123933371222569731787666670759353364780537741867104657833388677770363363509910017,815.7318461905618000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3102232533340151846921019070897971821164564441762456605895912817592114999100408712492907005675616691,0.5327442695350969199140803977893801431351038752723665267219914542849744035535516173011633962162480151,direct,,open; exact instants in boundary supplement
interval,116,Q3-G3-1,2,巡航,815.7318461905618,816.0355810766263,815.7318461905618000000000000000000000000000000000000000000000000000000000000000000000000000000000000,816.0355810766262992255889179616765253892993298612829916526727468388909150296776392413548684065524970,0.5327442695350969199140803977893801431351038752723665267219914542849744035535516173011633962162480151,0.5333589902400428788614104879249654729025719417218186276296544037006346636232847352548450564177953565,direct,,open; exact instants in boundary supplement
interval,117,Q3-G3-1,2,巡航,816.0355810766263,829.0684948941623,816.0355810766262992255889179616765253892993298612829916526727468388909150296776392413548684065524970,829.0684948941623000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5333589902400428788614104879249654729025719417218186276296544037006346636232847352548450564177953565,0.5597359470434650780804280703140099424210349319477000538959913329697436938294571082156850668554037033,relay,R-001,open; exact instants in boundary supplement
