panel,series,r,r_to,value,status
a,C-S012,0.292,,53.44170602415142,energy_limited
a,C-S012,0.2925,,53.338258112853005,energy_limited
a,C-S012,0.293,,53.234468941792436,energy_limited
a,C-S012,0.2935,,53.130336628204006,energy_limited
a,C-S012,0.294,,53.02585927345096,energy_limited
a,C-S012,0.2945,,52.92103496283313,energy_limited
a,C-S012,0.295,,52.81586176539181,energy_limited
a,C-S012,0.2955,,52.710337733711235,energy_limited
a,C-S012,0.296,,52.604460903717055,energy_limited
a,C-S012,0.2965,,52.49822929447103,energy_limited
a,C-S012,0.297,,52.39164090796278,energy_limited
a,C-S012,0.2975,,52.28469372889764,energy_limited
a,C-S012,0.298,,52.17738572448147,energy_limited
a,C-S012,0.2985,,52.06971484420126,energy_limited
a,C-S012,0.299,,51.96167901960251,energy_limited
a,C-S012,0.2995,,51.85327616406239,energy_limited
a,C-S012,0.3,,51.74450417255964,energy_limited
a,C-S012,0.3005,,51.63536092143978,energy_limited
a,C-S012,0.301,,51.525844268176904,energy_limited
a,C-S012,0.3015,,51.41595205113091,energy_limited
a,C-S012,0.302,,51.30568208930095,energy_limited
a,C-S012,0.3025,,51.19503218207408,energy_limited
a,C-S012,0.303,,51.08400010896988,energy_limited
a,C-S012,0.3035,,50.97258362938043,energy_limited
a,C-S012,0.304,,50.860780482305714,energy_limited
a,C-S012,0.3045,,50.748588386084286,energy_limited
a,C-S012,0.305,,50.63600503811912,energy_limited
a,C-S012,0.3055,,50.5230281145985,energy_limited
a,C-S012,0.306,,50.40965527021217,energy_limited
a,C-S012,0.3065,,50.29588413786182,energy_limited
a,C-S012,0.307,,50.181712328366714,energy_limited
a,C-S012,0.3075,,50.06713743016374,energy_limited
a,C-S012,0.308,,49.95215700900213,energy_limited
a,C-S012,0.3085,,49.83676860763224,energy_limited
a,C-S012,0.309,,49.72096974548878,energy_limited
a,C-S012,0.3095,,49.60475791836804,energy_limited
a,C-S012,0.31,,49.48813059809925,energy_limited
a,C-S012,0.3105,,49.37108523220931,energy_limited
a,C-S012,0.311,,49.25361924358167,energy_limited
a,C-S012,0.3115,,49.13573003010831,energy_limited
a,C-S012,0.312,,49.017414964335444,energy_limited
a,C-S012,0.3125,,48.898671393102035,energy_limited
a,C-S012,0.313,,48.77949663717152,energy_limited
a,C-S012,0.3135,,48.65988799085637,energy_limited
a,C-S012,0.314,,48.53984272163537,energy_limited
a,C-S012,0.3145,,48.41935806976322,energy_limited
a,C-S012,0.315,,48.29843124787249,energy_limited
a,C-S012,0.3155,,48.17705944056785,energy_limited
a,C-S012,0.316,,48.055239804011975,energy_limited
a,C-S012,0.3165,,47.93296946550334,energy_limited
a,C-S012,0.317,,47.81024552304526,energy_limited
a,C-S012,0.3175,,47.68706504490649,energy_limited
a,C-S012,0.318,,47.56342506917281,energy_limited
a,C-S012,0.3185,,47.43932260328914,energy_limited
a,C-S012,0.319,,47.31475462359264,energy_limited
a,C-S012,0.3195,,47.189718074835845,energy_limited
a,C-S012,0.32,,47.064209869700164,energy_limited
a,C-S012,0.3205,,46.93822688829882,energy_limited
a,C-S012,0.321,,46.81176597766962,energy_limited
a,C-S012,0.3215,,46.68482395125692,energy_limited
a,C-S012,0.322,,46.55739758838265,energy_limited
a,C-S012,0.3225,,46.42948363370582,energy_limited
a,C-S012,0.323,,46.30107879667053,energy_limited
a,C-S012,0.3235,,46.172179750942036,energy_limited
a,C-S012,0.324,,46.042783133830646,energy_limited
a,C-S012,0.3245,,45.91288554570275,energy_limited
a,C-S012,0.325,,45.78248354937915,energy_limited
a,C-S012,0.3255,,45.651573669519856,energy_limited
a,C-S012,0.326,,45.5201523919955,energy_limited
a,C-S012,0.3265,,45.38821616324427,energy_limited
a,C-S012,0.327,,45.2557613896147,energy_limited
a,C-S012,0.3275,,45.122784436693344,energy_limited
a,C-S012,0.328,,44.98928162861738,energy_limited
a,C-S012,0.3285,,44.8552492473712,energy_limited
a,C-S012,0.329,,44.720683532066865,energy_limited
a,C-S012,0.3295,,44.58558067820791,energy_limited
a,C-S012,0.33,,44.449936836936175,energy_limited
a,C-S012,0.3305,,44.31374811426038,energy_limited
a,C-S012,0.331,,44.17701057026703,energy_limited
a,C-S012,0.3315,,44.039720218312326,energy_limited
a,C-S012,0.332,,43.9018730241949,energy_limited
a,C-S012,0.3325,,43.763464905308375,energy_limited
a,C-S012,0.333,,43.62449172977361,energy_limited
a,C-S012,0.3335,,43.484949315549805,energy_limited
a,C-S012,0.334,,43.34483342952385,energy_limited
a,C-S012,0.3345,,43.204139786577045,energy_limited
a,C-S012,0.335,,43.06286404862863,energy_limited
a,C-S012,0.3355,,42.9210018236557,energy_limited
a,C-S012,0.336,,42.77854866468828,energy_limited
a,C-S012,0.3365,,42.635500068778875,energy_limited
a,C-S012,0.337,,42.49185147594587,energy_limited
a,C-S012,0.3375,,42.347598268089826,energy_limited
a,C-S012,0.338,,42.20273576788198,energy_limited
a,C-S012,0.3385,,42.05725923762345,energy_limited
a,C-S012,0.339,,41.91116387807494,energy_limited
a,C-S012,0.3395,,41.76444482725543,energy_limited
a,C-S012,0.34,,41.6170971592093,energy_limited
a,C-S012,0.3405,,41.46911588274018,energy_limited
a,C-S012,0.341,,41.32049594011086,energy_limited
a,C-S012,0.3415,,41.17123220570832,energy_limited
a,C-S012,0.342,,41.02131948467206,energy_limited
a,C-S012,0.3425,,40.870752511484795,energy_limited
a,C-S012,0.343,,40.719525948524435,energy_limited
a,C-S012,0.3435,,40.56763438457546,energy_limited
a,C-S012,0.344,,40.415072333299086,energy_limited
a,C-S012,0.3445,,40.2618342316596,energy_limited
a,C-S012,0.345,,40.107914438306445,energy_limited
a,C-S012,0.3455,,39.95330723190971,energy_limited
a,C-S012,0.346,,39.79800680944788,energy_limited
a,C-S012,0.3465,,39.64200728444558,energy_limited
a,C-S012,0.347,,39.485302685159894,energy_limited
a,C-S012,0.3475,,39.327886952713015,energy_limited
a,C-S012,0.348,,39.169753939169745,energy_limited
a,C-S012,0.3485,,39.01089740555724,energy_limited
a,C-S012,0.349,,38.851311019825005,energy_limited
a,C-S012,0.3495,,38.690988354742984,energy_limited
a,C-S012,0.35,,38.52992288573526,energy_limited
a,C-S012,0.3505,,38.3681079886471,energy_limited
a,C-S012,0.351,,38.205536937442176,energy_limited
a,C-S012,0.3515,,38.042202901827835,energy_limited
a,C-S012,0.352,,37.87809894480538,energy_limited
a,C-S012,0.3525,,37.71321802014253,energy_limited
a,C-S012,0.353,,37.54755296976412,energy_limited
a,C-S012,0.3535,,37.381096521059064,energy_limited
a,C-S012,0.354,,37.213841284099125,energy_limited
a,C-S012,0.3545,,37.045779748766506,energy_limited
a,C-S012,0.355,,36.87690428178558,energy_limited
a,C-S012,0.3555,,36.70720712365617,energy_limited
a,C-S012,0.356,,36.53668038548277,energy_limited
a,C-S012,0.3565,,36.3653160456967,energy_limited
a,C-S012,0.357,,36.19310594666496,energy_limited
a,C-S012,0.3575,,36.02004179118253,energy_limited
a,C-S012,0.358,,35.8461151388421,energy_limited
a,C-S012,0.3585,,35.67131740227599,energy_limited
a,C-S012,0.359,,35.495639843264854,energy_limited
a,C-S012,0.3595,,35.319073568706784,energy_limited
a,C-S012,0.36,,35.14160952644101,energy_limited
a,C-S012,0.3605,,34.963238500919616,energy_limited
a,C-S012,0.361,,34.78395110871931,energy_limited
a,C-S012,0.3615,,34.60373779388733,energy_limited
a,C-S012,0.362,,34.42258882311259,energy_limited
a,C-S012,0.3625,,34.24049428071463,energy_limited
a,C-S012,0.363,,34.057444063440826,energy_limited
a,C-S012,0.3635,,33.873427875063534,energy_limited
a,C-S012,0.364,,33.68843522076694,energy_limited
a,C-S012,0.3645,,33.50245540131389,energy_limited
a,C-S012,0.365,,33.31547750698071,energy_limited
a,C-S012,0.3655,,33.1274904112498,energy_limited
a,C-S012,0.366,,32.93848276424704,energy_limited
a,C-S012,0.3665,,32.74844298591133,energy_limited
a,C-S012,0.367,,32.55735925888203,energy_limited
a,C-S012,0.3675,,32.365219521090324,energy_limited
a,C-S012,0.368,,32.17201145803872,energy_limited
a,C-S012,0.3685,,31.97772249475237,energy_limited
a,C-S012,0.369,,31.782339787383936,energy_limited
a,C-S012,0.3695,,31.585850214454336,energy_limited
a,C-S012,0.37,,31.38824036770895,energy_limited
a,C-S012,0.3705,,31.189496542568143,energy_limited
a,C-S012,0.371,,30.989604728149338,energy_limited
a,C-S012,0.3715,,30.788550596836807,energy_limited
a,C-S012,0.372,,30.586319493373324,energy_limited
a,C-S012,0.3725,,30.382896423446123,energy_limited
a,C-S012,0.373,,30.178266041737434,energy_limited
a,C-S012,0.3735,,29.972412639408507,energy_limited
a,C-S012,0.374,,29.765320130983294,energy_limited
a,C-S012,0.3745,,29.556972040595348,energy_limited
a,C-S012,0.375,,29.34735148755927,energy_limited
a,C-S012,0.3755,,29.13644117122499,energy_limited
a,C-S012,0.376,,28.924223355070275,energy_limited
a,C-S012,0.3765,,28.710679849983453,energy_limited
a,C-S012,0.377,,28.495791996683703,energy_limited
a,C-S012,0.3775,,28.27954064722409,energy_limited
a,C-S012,0.378,,28.061906145516765,energy_limited
a,C-S012,0.3785,,27.842868306815568,energy_limited
a,C-S012,0.379,,27.62240639608518,energy_limited
a,C-S012,0.3795,,27.400499105182195,energy_limited
a,C-S012,0.38,,27.177124528764907,energy_limited
a,C-S012,0.3805,,26.952260138843922,energy_limited
a,C-S012,0.381,,26.725882757875997,energy_limited
a,C-S012,0.3815,,26.49796853029745,energy_limited
a,C-S012,0.382,,26.268492892382852,energy_limited
a,C-S012,0.3825,,26.037430540305557,energy_limited
a,C-S012,0.383,,25.80475539626439,energy_limited
a,C-S012,0.3835,,25.570440572530472,energy_limited
a,C-S012,0.384,,25.334458333252787,energy_limited
a,C-S012,0.3845,,25.096780053847624,energy_limited
a,C-S012,0.385,,24.857376177778445,energy_limited
a,C-S012,0.3855,,24.616216170516758,energy_limited
a,C-S012,0.386,,24.373268470452018,energy_limited
a,C-S012,0.3865,,24.128500436496253,energy_limited
a,C-S012,0.387,,23.88187829210341,energy_limited
a,C-S012,0.3875,,23.633367065395056,energy_limited
a,C-S012,0.388,,23.382930525051375,energy_limited
a,C-S012,0.3885,,23.130531111590887,energy_limited
a,C-S012,0.389,,22.876129863620346,energy_limited
a,C-S012,0.3895,,22.61968633859242,energy_limited
a,C-S012,0.39,,22.36115852755563,energy_limited
a,C-S012,0.3905,,22.100502763322766,energy_limited
a,C-S012,0.391,,21.837673621416844,energy_limited
a,C-S012,0.3915,,21.57262381308033,energy_limited
a,C-S012,0.392,,21.305304069544473,energy_limited
a,C-S012,0.3925,,21.03566301665951,energy_limited
a,C-S012,0.393,,20.763647038871635,energy_limited
a,C-S012,0.3935,,20.489200131406214,energy_limited
a,C-S012,0.394,,20.212263739365728,energy_limited
a,C-S012,0.3945,,19.93277658227975,energy_limited
a,C-S012,0.395,,19.650674462445334,energy_limited
a,C-S012,0.3955,,19.36589005516629,energy_limited
a,C-S012,0.396,,19.07835267872943,energy_limited
a,C-S012,0.3965,,18.787988041642848,energy_limited
a,C-S012,0.397,,18.494717964291297,energy_limited
a,C-S012,0.3975,,18.198460071731656,energy_limited
a,C-S012,0.398,,17.89912745383827,energy_limited
a,C-S012,0.3985,,17.59662828840049,energy_limited
a,C-S012,0.399,,17.290865422050402,energy_limited
a,C-S012,0.3995,,16.981735903035105,energy_limited
a,C-S012,0.4,,16.669130458807405,energy_limited
b,min_sorties,0.2,0.2308924838531774,18,"(r_lo, r_hi]"
b,min_sorties,0.2308924838531774,0.27049741650420533,19,"(r_lo, r_hi]"
b,min_sorties,0.27049741650420533,0.3362567058661652,20,"(r_lo, r_hi]"
b,min_sorties,0.3362567058661652,0.3389233050976783,21,"(r_lo, r_hi]"
b,min_sorties,0.3389233050976783,0.3437428683208703,22,"(r_lo, r_hi]"
b,min_sorties,0.3437428683208703,0.34390361769385747,23,"(r_lo, r_hi]"
b,min_sorties,0.34390361769385747,0.34777745189184783,24,"(r_lo, r_hi]"
b,min_sorties,0.34777745189184783,0.35267647349190634,25,"(r_lo, r_hi]"
b,energy_sorties_energy,0.2,0.2308924838531774,59.13226032599276,sorties=18
b,energy_sorties_energy,0.2308924838531774,0.27049741650420533,61.07431115757808,sorties=19
b,energy_sorties_energy,0.27049741650420533,0.2793294131270203,63.29105167303578,sorties=20
b,energy_sorties_energy,0.2793294131270203,0.2848304745067569,65.24374637868848,sorties=20
b,energy_sorties_energy,0.2848304745067569,0.3101954727832168,67.2287315236232,sorties=20
b,energy_sorties_energy,0.3101954727832168,0.3118500114275169,67.23874008286305,sorties=20
b,energy_sorties_energy,0.3118500114275169,0.31707188360601846,69.4085196086319,sorties=20
b,energy_sorties_energy,0.31707188360601846,0.3204250135030692,69.42494596240098,sorties=20
b,energy_sorties_energy,0.3204250135030692,0.3248115922747531,71.76060278959001,sorties=20
b,energy_sorties_energy,0.3248115922747531,0.3362567058661652,74.29464357072257,sorties=20
b,energy_sorties_energy,0.3362567058661652,0.3383397543431237,74.06352420478905,sorties=21
b,energy_sorties_energy,0.3383397543431237,0.3389233050976783,74.06757009931174,sorties=21
b,energy_sorties_energy,0.3389233050976783,0.3423082016410173,76.15534610424601,sorties=22
b,energy_sorties_energy,0.3423082016410173,0.3437428683208703,76.17564414674078,sorties=22
b,energy_sorties_energy,0.3437428683208703,0.34390361769385747,76.003313418332,sorties=23
b,energy_sorties_energy,0.34390361769385747,0.34777745189184783,75.86370373421948,sorties=24
b,energy_sorties_energy,0.34777745189184783,0.3511850882805334,75.60892914897875,sorties=25
b,energy_sorties_energy,0.3511850882805334,0.35266593693194825,78.03068486372132,sorties=25
b,energy_sorties_energy,0.35266593693194825,0.35267647349190634,83.20918878330642,sorties=25
b,energy_energy_sorties,0.2,0.2308924838531774,59.034877737802006,sorties=19
b,energy_energy_sorties,0.2308924838531774,0.2561982813644419,60.867693783930676,sorties=21
b,energy_energy_sorties,0.2561982813644419,0.27049741650420533,60.96507637212143,sorties=20
b,energy_energy_sorties,0.27049741650420533,0.2793294131270203,62.97540848409065,sorties=22
b,energy_energy_sorties,0.2793294131270203,0.2848304745067569,64.82333709885954,sorties=24
b,energy_energy_sorties,0.2848304745067569,0.3118500114275169,66.51948760190815,sorties=26
b,energy_energy_sorties,0.3118500114275169,0.31477954893667004,68.50167010302862,sorties=27
b,energy_energy_sorties,0.31477954893667004,0.3204250135030692,68.62091344772512,sorties=26
b,energy_energy_sorties,0.3204250135030692,0.333079931152209,70.59622341674688,sorties=28
b,energy_energy_sorties,0.333079931152209,0.3361723489367199,72.89154894098019,sorties=29
b,energy_energy_sorties,0.3361723489367199,0.3389233050976783,72.92658860909084,sorties=28
b,energy_energy_sorties,0.3389233050976783,0.35266593693194825,74.90069189345608,sorties=30
b,energy_energy_sorties,0.35266593693194825,0.35267647349190634,80.07919581304118,sorties=30
